TIMESTAMP,GRUP,OBJECTE,MP-ÍTEM1,MP-ÍTEM2,MP-ÍTEM3,MP-ÍTEM4,MP-COMENTARI,TUTORIA1-ÍTEM1,TUTORIA1-ÍTEM2,TUTORIA1-ÍTEM3,TUTORIA1-COMENTARI,TUTORIA2-ÍTEM1,TUTORIA2-ÍTEM2,TUTORIA2-ÍTEM3,TUTORIA2-ÍTEM4,TUTORIA2-COMENTARI,CENTRE-ÍTEM1,CENTRE-ÍTEM2,CENTRE-ÍTEM3,CENTRE-ÍTEM4,CENTRE-ÍTEM5,CENTRE-ÍTEM6,CENTRE-COMENTARI
4/11/2019 12:00:49,SMX1A,Tutoria 1r curs,,,,,,1,1,1,"Utilitza les classes de tutoria per fer les seves classes, per tant no fem.",,,,,,,,,,,,
4/11/2019 12:00:53,SMX1A,MP09 -  Formació i orientació laboral,7,7,7,7,,,,,,,,,,,,,,,,,
4/11/2019 12:04:25,SMX2A,MP05 - Xarxes locals,3,5,7,3,El professor tindria que ser més organitzat i imposar més autoritat.,,,,,,,,,,,,,,,,
4/11/2019 12:01:13,SMX2A,MP02 - Sistemes operatius monolloc,1,6,7,5,,,,,,,,,,,,,,,,,
4/11/2019 12:01:04,SMX2A,MP12 - Síntesi,8,8,8,7,,,,,,,,,,,,,,,,,
4/11/2019 12:01:14,GA1,MP03 - Operacions administratives de recursos humans,5,5,7,8,,,,,,,,,,,,,,,,,
4/11/2019 12:01:16,GA1,MP09 -  Anglès,4,4,4,5,Explicar mejor la teoria,,,,,,,,,,,,,,,,
4/11/2019 12:01:17,SMX1A,MP11 - Anglès tècnic,8,8,10,8,,,,,,,,,,,,,,,,,
4/11/2019 12:01:24,SMX2A,El centre,,,,,,,,,,,,,,,9,9,10,8,3,8,
4/11/2019 12:01:26,GA1,El centre,,,,,,,,,,,,,,,2,2,2,2,2,2,
4/11/2019 12:01:28,GA1,MP07 - Tractament informàtic de la informació (Xavi),8,10,9,9,,,,,,,,,,,,,,,,,
4/11/2019 12:01:31,GA1,MP12 - Formació i orientació laboral,4,4,4,9,clases menos aburridas,,,,,,,,,,,,,,,,
4/11/2019 12:01:32,SMX2A,MP05 - Xarxes locals,6,5,6,5,,,,,,,,,,,,,,,,,
4/11/2019 12:01:33,SMX2A,MP07 - Serveis de xarxa,7,9,9,7,,,,,,,,,,,,,,,,,
4/11/2019 12:01:43,GA1,MP07 - Tractament informàtic de la informació (Xavi),5,8,6,7,,,,,,,,,,,,,,,,,
4/11/2019 12:01:48,SMX2A,MP01 - Muntatge i manteniment d'equips,8,8,8,7,,,,,,,,,,,,,,,,,
4/11/2019 12:01:48,GA1,MP07 - Tractament informàtic de la informació (Xavi),7,6,7,7,,,,,,,,,,,,,,,,,
4/11/2019 12:01:48,GA1,MP05 - Tècnica comptable,4,7,10,5,,,,,,,,,,,,,,,,,
4/11/2019 12:01:50,SMX1A,El centre,,,,,,,,,,,,,,,8,8,7,8,9,6,En la classe de hardware es podría millorara la higiene pero en global está bé la del centre
4/11/2019 12:01:51,GA1,MP01 - Comunicació empresarial i atenció al client,7,7,5,8,emmmmmmmmmm.....Realment no sé molt sobre la classe del professor.,,,,,,,,,,,,,,,,
4/11/2019 12:01:53,GA1,MP07 - Tractament informàtic de la informació (Anna),8,7,9,9,,,,,,,,,,,,,,,,,
4/11/2019 12:02:00,SMX2A,El centre,,,,,,,,,,,,,,,5,7,7,5,9,7,
4/11/2019 12:02:03,SMX2A,MP12 - Síntesi,8,8,8,8,,,,,,,,,,,,,,,,,
4/11/2019 12:02:08,SMX2A,El centre,,,,,,,,,,,,,,,6,7,7,6,9,7,
4/11/2019 12:02:09,SMX2A,MP12 - Síntesi,9,6,10,5,No puc avaluar ho bé degut a que no hem fet molt i ara mateix estem començant,,,,,,,,,,,,,,,,
4/11/2019 12:02:12,SMX1A,Tutoria 1r curs,,,,,,1,1,1,No fem tutoria,,,,,,,,,,,,
4/11/2019 12:02:13,SMX2A,MP08 - Aplicacions web,8,9,10,7,,,,,,,,,,,,,,,,,
4/11/2019 12:02:13,SMX2A,MP03 - Aplicacions ofimàtiques,7,8,7,7,,,,,,,,,,,,,,,,,
4/11/2019 12:02:15,GA1,MP07 - Tractament informàtic de la informació (Xavi),6,5,7,7,Que se redacte mejor los apuntes,,,,,,,,,,,,,,,,
4/11/2019 12:02:34,GA1,El centre,,,,,,,,,,,,,,,5,3,3,1,3,4,
4/11/2019 12:02:37,SMX2A,MP12 - Síntesi,7,5,2,5,Deberiamos haber empezado hace bastante tiempo pero al parecer los profesores prefieren hacer su clase y no credito demanera que nosotros los alumnos vamos de culo haciendo el proyecto porque basicamente apenas hacemos ,,,,,,,,,,,,,,,,
4/11/2019 12:02:37,SMX2A,MP02 - Sistemes operatius monolloc,6,7,7,7,,,,,,,,,,,,,,,,,
4/11/2019 12:02:41,GA1,MP07 - Tractament informàtic de la informació (Anna),6,5,5,5,,,,,,,,,,,,,,,,,
4/11/2019 12:02:49,GA1,MP10 - Empresa i administració,10,8,10,10,,,,,,,,,,,,,,,,,
4/11/2019 12:02:58,SMX2A,MP08 - Aplicacions web,8,10,10,7,01010100 01110101 00100000 01100001 01110011 01101001 01100111 01101110 01100001 01110100 01110101 01110010 01100001 00100000 01101101 01100101 00100000 01100111 01110101 01110011 01110100 01100001 00100000 01101101 01110101 01100011 01101000 01101111 ,,,,,,,,,,,,,,,,
4/11/2019 12:02:58,GA1,MP10 - Empresa i administració,10,8,10,10,,,,,,,,,,,,,,,,,
4/11/2019 12:03:05,GA1,MP09 -  Anglès,7,8,10,10,,,,,,,,,,,,,,,,,
4/11/2019 12:03:06,SMX2A,MP10 - Empresa i iniciativa emprenedora,6,9,5,8,,,,,,,,,,,,,,,,,
4/11/2019 12:03:08,GA1,MP02 - Operacions administratives de compravenda,5,3,6,7,,,,,,,,,,,,,,,,,
4/11/2019 12:03:15,SMX2A,Tutoria 2n curs,,,,,,,,,,9,9,8,8,,,,,,,,
4/11/2019 12:03:18,SMX2A,MP02 - Sistemes operatius monolloc,3,5,6,3,El professor tindria que ser més organitzat i imposar més autoritat a les classes.,,,,,,,,,,,,,,,,
4/11/2019 12:03:21,SMX2A,MP12 - Síntesi,2,8,2,1,"Credito de sintesis, empieza tarde, 3 horas semanales, y los profes usan esas 3 horas para hacer su clase, no hay horas para hacerlo. Y lo hemos empezado hace 1 mes y en 1 mes más se acaba el curso. No hay tiempo para todo si van poniendo muchos examenes y actividades. ",,,,,,,,,,,,,,,,
4/11/2019 12:03:23,GA1,El centre,,,,,,,,,,,,,,,10,4,10,5,5,5,"que la calefaccion la paren cuando hace calor, esta todo bastante viejo, los ordenadores ninguno funciona igual, y cuesta mucho hacer algo cuando no va bien...
"
4/11/2019 12:03:23,SMX1A,El centre,,,,,,,,,,,,,,,8,10,7,6,2,7,
4/11/2019 12:03:31,GA1,MP10 - Empresa i administració,10,10,10,10,,,,,,,,,,,,,,,,,
4/11/2019 12:03:28,GA1,MP07 - Tractament informàtic de la informació (Anna),6,6,7,7,,,,,,,,,,,,,,,,,
4/11/2019 12:03:55,GA1,MP05 - Tècnica comptable,4,4,7,9,,,,,,,,,,,,,,,,,
4/11/2019 12:03:56,GA1,MP12 - Formació i orientació laboral,5,8,8,6,,,,,,,,,,,,,,,,,
4/11/2019 12:04:05,SMX2A,Tutoria 2n curs,,,,,,,,,,1,1,1,1,no tenemos tutoria ,,,,,,,
4/11/2019 12:04:06,SMX2A,Tutoria 2n curs,,,,,,,,,,1,1,1,1,No tenemos tutoría ,,,,,,,
4/11/2019 12:04:10,SMX2A,MP08 - Aplicacions web,9,10,10,10,Me gusta mucho esta asignatura ademas lo que he aprendido me va a servir mucho para lo que quiero trabajar.,,,,,,,,,,,,,,,,
4/11/2019 12:04:13,GA1,MP02 - Operacions administratives de compravenda,8,8,9,7,espero que el professor pugui aclarir el contingut.,,,,,,,,,,,,,,,,
4/11/2019 12:04:19,GA1,MP05 - Tècnica comptable,8,7,10,10,Ir más despacio al explicar. Más explicaciones en clase y más ejercicios y no tan largos,,,,,,,,,,,,,,,,
4/11/2019 12:04:19,SMX2A,MP10 - Empresa i iniciativa emprenedora,3,6,7,3,"Podría tener más práctica que teoría, para que así no fuera tan pesada.",,,,,,,,,,,,,,,,
4/11/2019 12:04:31,SMX2A,MP12 - Síntesi,9,9,6,5,,,,,,,,,,,,,,,,,
4/11/2019 12:04:39,GA1,MP07 - Tractament informàtic de la informació (Xavi),2,3,5,6,,,,,,,,,,,,,,,,,
4/11/2019 12:04:39,GA1,El centre,,,,,,,,,,,,,,,7,6,10,4,6,8,
4/11/2019 12:04:47,GA1,MP03 - Operacions administratives de recursos humans,9,9,10,9,,,,,,,,,,,,,,,,,
4/11/2019 12:04:55,SMX2A,Tutoria 2n curs,,,,,,,,,,1,1,1,1,"no tenemos tutoria, estaria bien tener",,,,,,,
4/11/2019 12:04:57,SMX2A,MP08 - Aplicacions web,8,8,10,9,,,,,,,,,,,,,,,,,
4/11/2019 12:05:05,GA1,Tutoria 1r curs,,,,,,8,6,5,,,,,,,,,,,,,
4/11/2019 12:05:06,GA1,Tutoria 1r curs,,,,,,8,6,5,,,,,,,,,,,,,
4/11/2019 12:05:12,GA1,MP03 - Operacions administratives de recursos humans,8,8,9,8,Res,,,,,,,,,,,,,,,,
4/11/2019 12:05:15,SMX2A,MP12 - Síntesi,8,8,9,9,Podríamos tener más horas para hacerlo en clase.,,,,,,,,,,,,,,,,
4/11/2019 12:05:19,SMX2A,El centre,,,,,,,,,,,,,,,9,6,3,5,7,6,"Realment no conec aquest centre degut a que es el segon any però m'agradà, cal dir que hi han conflictes i no s'acaben de solucionar bé degut a que l'únic que fan es expulsar de classe. Només hem fet una sortida en tot el curs (games world), fent que sigui molt monotom."
4/11/2019 12:05:22,GA1,MP10 - Empresa i administració,8,8,8,9,,,,,,,,,,,,,,,,,
4/11/2019 12:05:27,GA1,MP05 - Tècnica comptable,6,6,6,6,Un poco mas despacio i algunos mas ejercicios para practicar,,,,,,,,,,,,,,,,
4/11/2019 12:05:50,SMX2A,El centre,,,,,,,,,,,,,,,8,8,8,8,7,8,creo que smx deberia tener mas excursiones solo hemos tenido 1 en todo el curso el primer año y el segundo y deberian arreglar algunas persianas y fluorescentes que estan dañados ;)
4/11/2019 12:05:56,GA1,MP09 -  Anglès,2,2,4,5,,,,,,,,,,,,,,,,,
4/11/2019 12:06:09,SMX2A,MP04 - Sistemes operatius en xarxa,5,3,5,4,El professor podria millorar la teoria de les UFs,,,,,,,,,,,,,,,,
4/11/2019 12:06:13,GA1,El centre,,,,,,,,,,,,,,,8,7,7,7,7,9,
4/11/2019 12:06:26,SMX2A,El centre,,,,,,,,,,,,,,,4,4,1,1,1,4,"Los profesores se defienden entre ellos aunque no tengan la razón y sea evidente, incluso hay alguno que se inventan los problemas que hay entre alumnos y no es cierto, puesto que nosotros nos quejamos de eso y les dio igual. 4 Y porque hay un gato dentro del recinto del centro."
4/11/2019 12:06:31,GA1,MP03 - Operacions administratives de recursos humans,6,6,6,6,,,,,,,,,,,,,,,,,
4/11/2019 12:06:33,GA1,MP05 - Tècnica comptable,7,8,9,8,ejercicio mucho,,,,,,,,,,,,,,,,
4/11/2019 12:06:35,GA1,El centre,,,,,,,,,,,,,,,7,8,8,6,9,8,"esta viejo hay que restaurarlo,bastante"
4/11/2019 12:06:40,SMX2A,Tutoria 2n curs,,,,,,,,,,10,9,6,8,"A mi m'agrada la forma que escolta i explica el tutor, es cert que com es ""nou"" no te molta informació, però realment ell pregunta i a la vegada ens informa de qualsevol succés. ",,,,,,,
4/11/2019 12:07:12,GA1,MP02 - Operacions administratives de compravenda,8,4,9,8,,,,,,,,,,,,,,,,,
4/11/2019 12:07:14,SMX2A,MP10 - Empresa i iniciativa emprenedora,1,8,6,2,El problema que hay es que explica mucho y no hacemos casi nada practico y ademas es por la mañana y siempre casi me duermo.,,,,,,,,,,,,,,,,
4/11/2019 12:07:46,GA1,MP01 - Comunicació empresarial i atenció al client,7,9,7,5,,,,,,,,,,,,,,,,,
4/11/2019 12:08:24,GA1,MP09 -  Anglès,9,9,9,8,res,,,,,,,,,,,,,,,,
4/11/2019 12:08:27,SMX2A,MP10 - Empresa i iniciativa emprenedora,2,5,7,3,El professor tindria que fer la mateixa quantitat de pràctica que de teoria.,,,,,,,,,,,,,,,,
4/11/2019 12:08:46,GA1,MP02 - Operacions administratives de compravenda,6,5,7,6,Que no baia tan rapido en las corecciones y en explicar,,,,,,,,,,,,,,,,
4/11/2019 12:09:05,GA1,MP10 - Empresa i administració,9,9,9,9,Res,,,,,,,,,,,,,,,,
4/11/2019 12:09:59,GA1,MP01 - Comunicació empresarial i atenció al client,6,6,7,7,,,,,,,,,,,,,,,,,
4/11/2019 12:10:09,SMX2A,El centre,,,,,,,,,,,,,,,5,4,1,3,1,5,Hay profesores que no tienen relaion contigo alguna y te dicen cualquier tonteria para que ellos esten satisfechos aun que no concuerde nada de lo que dicen y desde el ese momento te miran mal y me parece deleznable 
4/11/2019 12:12:57,SMX2A,MP07 - Serveis de xarxa,7,7,8,7,En la otra critica me equivocado. Hay una cosa que tiene que saber y es que se piensa que somos professionales y estamos aprendiendo y la otra critica es que el otro dia hizo un chiste tan malo que casi me da una infarto por lo menos habia matado 30 gatos y tres personas.,,,,,,,,,,,,,,,,
4/11/2019 12:11:11,SMX1B,MP05 - Xarxes locals,10,10,6,7,,,,,,,,,,,,,,,,,
4/11/2019 12:11:26,SMX1B,MP02 - Sistemes operatius monolloc,6,8,7,5,,,,,,,,,,,,,,,,,
4/11/2019 12:11:53,SMX1B,MP01 - Muntatge i manteniment d'equips,9,10,10,9,,,,,,,,,,,,,,,,,
4/11/2019 12:12:05,SMX1B,MP05 - Xarxes locals,6,8,6,7,,,,,,,,,,,,,,,,,
4/11/2019 12:12:26,SMX1B,MP01 - Muntatge i manteniment d'equips,8,10,9,10,,,,,,,,,,,,,,,,,
4/11/2019 12:12:34,SMX1B,MP01 - Muntatge i manteniment d'equips,6,10,7,8,,,,,,,,,,,,,,,,,
4/11/2019 12:12:37,SMX1B,MP05 - Xarxes locals,8,8,9,9,"Que no ens tracti de robots, que si parlem una mica en beu baixa no ens fasi fora de clase.",,,,,,,,,,,,,,,,
4/11/2019 12:12:48,SMX1B,MP01 - Muntatge i manteniment d'equips,8,5,6,10,,,,,,,,,,,,,,,,,
4/11/2019 12:13:14,SMX1B,MP01 - Muntatge i manteniment d'equips,10,10,10,10,,,,,,,,,,,,,,,,,
4/11/2019 12:13:18,SMX1B,MP01 - Muntatge i manteniment d'equips,4,10,4,4,Fes les classes mes interactives i menys teòrica. ,,,,,,,,,,,,,,,,
4/11/2019 12:13:23,SMX1B,MP01 - Muntatge i manteniment d'equips,10,8,10,8,,,,,,,,,,,,,,,,,
4/11/2019 12:13:28,SMX1B,MP02 - Sistemes operatius monolloc,6,5,6,7,,,,,,,,,,,,,,,,,
4/11/2019 12:13:31,SMX1B,MP05 - Xarxes locals,9,2,7,7,,,,,,,,,,,,,,,,,
4/11/2019 12:13:37,SMX1B,MP02 - Sistemes operatius monolloc,7,8,6,8,,,,,,,,,,,,,,,,,
4/11/2019 12:13:44,SMX1B,MP01 - Muntatge i manteniment d'equips,9,9,10,9,,,,,,,,,,,,,,,,,
4/11/2019 12:13:49,SMX1B,MP01 - Muntatge i manteniment d'equips,8,8,7,8,Falta fer més activitats grupals per millorar la interacció amb els companys.,,,,,,,,,,,,,,,,
4/11/2019 12:13:50,SMX1B,MP02 - Sistemes operatius monolloc,10,10,10,10,,,,,,,,,,,,,,,,,
4/11/2019 12:13:52,SMX1B,MP02 - Sistemes operatius monolloc,10,10,9,10,,,,,,,,,,,,,,,,,
4/11/2019 12:13:55,SMX1B,MP01 - Muntatge i manteniment d'equips,8,9,10,6,Fer treballs més pràctics,,,,,,,,,,,,,,,,
4/11/2019 12:14:11,SMX1B,MP01 - Muntatge i manteniment d'equips,7,8,6,7,,,,,,,,,,,,,,,,,
4/11/2019 12:14:13,SMX1B,MP01 - Muntatge i manteniment d'equips,7,8,6,7,,,,,,,,,,,,,,,,,
4/11/2019 12:14:14,SMX2A,MP04 - Sistemes operatius en xarxa,7,7,8,7,No esta mal se le da muchisimo mejor que empresa.,,,,,,,,,,,,,,,,
4/11/2019 12:14:24,SMX1B,MP03 - Aplicacions ofimàtiques,9,10,9,9,,,,,,,,,,,,,,,,,
4/11/2019 12:14:24,SMX1B,MP01 - Muntatge i manteniment d'equips,9,10,8,8,,,,,,,,,,,,,,,,,
4/11/2019 12:14:30,SMX1B,MP02 - Sistemes operatius monolloc,6,7,7,7,,,,,,,,,,,,,,,,,
4/11/2019 12:14:40,SMX1B,MP01 - Muntatge i manteniment d'equips,7,7,9,7,,,,,,,,,,,,,,,,,
4/11/2019 12:14:49,SMX1B,MP03 - Aplicacions ofimàtiques,10,10,10,10,,,,,,,,,,,,,,,,,
4/11/2019 12:15:07,SMX1B,MP03 - Aplicacions ofimàtiques,9,8,9,10,,,,,,,,,,,,,,,,,
4/11/2019 12:15:08,SMX2A,MP09 -  Formació i orientació laboral,6,6,6,6,,,,,,,,,,,,,,,,,
4/11/2019 12:15:09,SMX1B,MP02 - Sistemes operatius monolloc,3,4,4,4,Mes ordre i un altre forma de avalua. ,,,,,,,,,,,,,,,,
4/11/2019 12:15:10,SMX1B,MP02 - Sistemes operatius monolloc,7,8,9,8,"L'unic que no m'agrada es la forma d'explicar que te, i que els terminis d'entrega son molt ajustats.",,,,,,,,,,,,,,,,
4/11/2019 12:15:17,SMX1B,MP05 - Xarxes locals,7,7,10,3,"classes mes practiques. Encara que la teoria son importants fer exemples i activitats  junts, s'aprèn mes, es millora la motivació de la classe i es fa menys pesat ",,,,,,,,,,,,,,,,
4/11/2019 12:15:21,SMX1B,MP05 - Xarxes locals,10,10,9,9,,,,,,,,,,,,,,,,,
4/11/2019 12:15:24,SMX1B,MP02 - Sistemes operatius monolloc,5,7,5,7,,,,,,,,,,,,,,,,,
4/11/2019 12:15:26,SMX1B,MP02 - Sistemes operatius monolloc,5,7,5,7,,,,,,,,,,,,,,,,,
4/11/2019 12:15:30,SMX1B,MP02 - Sistemes operatius monolloc,10,10,10,8,,,,,,,,,,,,,,,,,
4/11/2019 12:15:35,SMX1B,MP02 - Sistemes operatius monolloc,2,6,1,7,Me entran ganas de dormir lo veo muy monotono,,,,,,,,,,,,,,,,
4/11/2019 12:15:37,SMX1B,MP05 - Xarxes locals,10,9,10,10,,,,,,,,,,,,,,,,,
4/11/2019 12:15:38,SMX1B,MP03 - Aplicacions ofimàtiques,9,5,5,9,,,,,,,,,,,,,,,,,
4/11/2019 12:15:42,SMX1B,MP05 - Xarxes locals,8,8,9,9,Fer una mica de més activitats de forma pràctica,,,,,,,,,,,,,,,,
4/11/2019 12:16:01,SMX1B,MP09 -  Formació i orientació laboral,9,9,10,9,,,,,,,,,,,,,,,,,
4/11/2019 12:16:10,SMX1B,MP09 -  Formació i orientació laboral,10,10,9,9,,,,,,,,,,,,,,,,,
4/11/2019 12:16:21,SMX1B,MP03 - Aplicacions ofimàtiques,9,10,6,8,,,,,,,,,,,,,,,,,
4/11/2019 12:16:26,SMX1B,MP03 - Aplicacions ofimàtiques,10,10,10,10,,,,,,,,,,,,,,,,,
4/11/2019 12:16:27,SMX1B,MP03 - Aplicacions ofimàtiques,10,10,7,9,,,,,,,,,,,,,,,,,
4/11/2019 12:16:29,SMX1B,MP11 - Anglès tècnic,7,9,7,6,,,,,,,,,,,,,,,,,
4/11/2019 12:16:37,SMX1B,MP05 - Xarxes locals,6,8,7,9,,,,,,,,,,,,,,,,,
4/11/2019 12:16:43,SMX1B,MP11 - Anglès tècnic,7,6,8,7,,,,,,,,,,,,,,,,,
4/11/2019 12:16:44,SMX1B,MP03 - Aplicacions ofimàtiques,5,4,4,5,"Que no haga examenes de la UFS, porque si en el examen lo suspendes, no te hace media con las practicas.",,,,,,,,,,,,,,,,
4/11/2019 12:16:47,SMX1B,MP02 - Sistemes operatius monolloc,6,8,8,7,,,,,,,,,,,,,,,,,
4/11/2019 12:17:03,SMX1B,MP03 - Aplicacions ofimàtiques,10,8,10,8,,,,,,,,,,,,,,,,,
4/11/2019 12:17:05,SMX2A,Tutoria 2n curs,,,,,,,,,,1,1,1,1,estan mala la nota porque ni hacemos tutoria,,,,,,,
4/11/2019 12:17:06,SMX1B,Tutoria 1r curs,,,,,,7,5,6,,,,,,,,,,,,,
4/11/2019 12:17:09,SMX1B,MP09 -  Formació i orientació laboral,7,7,6,5,,,,,,,,,,,,,,,,,
4/11/2019 12:17:10,SMX1B,MP03 - Aplicacions ofimàtiques,9,2,8,10,,,,,,,,,,,,,,,,,
4/11/2019 12:17:10,SMX1B,MP09 -  Formació i orientació laboral,7,7,6,6,,,,,,,,,,,,,,,,,
4/11/2019 12:17:23,SMX1B,MP09 -  Formació i orientació laboral,9,8,8,8,,,,,,,,,,,,,,,,,
4/11/2019 12:17:23,SMX1B,MP09 -  Formació i orientació laboral,6,7,8,8,,,,,,,,,,,,,,,,,
4/11/2019 12:17:37,SMX1B,MP11 - Anglès tècnic,9,10,9,9,,,,,,,,,,,,,,,,,
4/11/2019 12:17:48,SMX1B,MP05 - Xarxes locals,10,10,8,10,,,,,,,,,,,,,,,,,
4/11/2019 12:17:49,SMX1B,MP11 - Anglès tècnic,9,9,9,9,,,,,,,,,,,,,,,,,
4/11/2019 12:17:51,SMX1B,MP05 - Xarxes locals,9,8,10,8,,,,,,,,,,,,,,,,,
4/11/2019 12:17:52,SMX1B,MP11 - Anglès tècnic,8,8,7,10,,,,,,,,,,,,,,,,,
4/11/2019 12:17:52,SMX1B,MP03 - Aplicacions ofimàtiques,10,4,10,10,,,,,,,,,,,,,,,,,
4/11/2019 12:17:54,SMX1B,MP11 - Anglès tècnic,8,8,7,10,,,,,,,,,,,,,,,,,
4/11/2019 12:17:59,SMX1B,MP02 - Sistemes operatius monolloc,7,8,7,7,"En la meva opinio, aquesta assignatura es molt dificil d'apendre ja que crec que el professor no sap explicar tot el que ell vol.",,,,,,,,,,,,,,,,
4/11/2019 12:17:59,SMX1B,MP05 - Xarxes locals,8,4,6,6,,,,,,,,,,,,,,,,,
4/11/2019 12:18:00,SMX1B,Tutoria 1r curs,,,,,,10,10,10,,,,,,,,,,,,,
4/11/2019 12:18:01,SMX1B,El centre,,,,,,,,,,,,,,,9,7,9,8,3,8,
4/11/2019 12:18:20,SMX1B,MP01 - Muntatge i manteniment d'equips,7,5,8,4,classes mes practiques amb ordinadors i no solament escrivint!!!  ,,,,,,,,,,,,,,,,
4/11/2019 12:18:22,SMX1B,Tutoria 1r curs,,,,,,2,2,3,,,,,,,,,,,,,
4/11/2019 12:18:32,SMX1B,MP09 -  Formació i orientació laboral,10,10,10,10,,,,,,,,,,,,,,,,,
4/11/2019 12:18:35,SMX1B,MP09 -  Formació i orientació laboral,10,10,10,10,,,,,,,,,,,,,,,,,
4/11/2019 12:18:36,SMX1B,Tutoria 1r curs,,,,,,7,7,7,,,,,,,,,,,,,
4/11/2019 12:18:37,SMX1B,Tutoria 1r curs,,,,,,3,3,4,,,,,,,,,,,,,
4/11/2019 12:18:44,SMX1B,MP03 - Aplicacions ofimàtiques,8,3,7,7,Això de que si suspens l'examen i encara havent entregat totes les practiques es suspengui al alumne no en sembla just. ,,,,,,,,,,,,,,,,
4/11/2019 12:18:47,SMX1B,MP03 - Aplicacions ofimàtiques,8,6,8,8,,,,,,,,,,,,,,,,,
4/11/2019 12:18:48,SMX1B,MP09 -  Formació i orientació laboral,10,10,10,10,,,,,,,,,,,,,,,,,
4/11/2019 12:19:00,SMX1B,MP11 - Anglès tècnic,10,7,6,6,,,,,,,,,,,,,,,,,
4/11/2019 12:19:05,SMX1B,MP11 - Anglès tècnic,10,9,8,9,,,,,,,,,,,,,,,,,
4/11/2019 12:19:10,SMX1B,MP09 -  Formació i orientació laboral,10,8,10,10,,,,,,,,,,,,,,,,,
4/11/2019 12:19:31,SMX1B,MP11 - Anglès tècnic,10,10,10,10,,,,,,,,,,,,,,,,,
4/11/2019 12:19:37,SMX1B,Tutoria 1r curs,,,,,,6,6,6,,,,,,,,,,,,,
4/11/2019 12:19:39,SMX1B,El centre,,,,,,,,,,,,,,,9,8,7,8,9,9,
4/11/2019 12:19:42,SMX1B,MP05 - Xarxes locals,4,2,5,6,Aquesta classe es fa molt pesada ya que no deixa fer res que no sigui treballar es problema de cada uno lo que haga mientras que hagas las practicas que mas da que hables un poco o estes con el movil,,,,,,,,,,,,,,,,
4/11/2019 12:19:49,SMX1B,MP09 -  Formació i orientació laboral,6,8,8,7,,,,,,,,,,,,,,,,,
4/11/2019 12:19:49,SMX1B,MP02 - Sistemes operatius monolloc,3,5,6,8,,,,,,,,,,,,,,,,,
4/11/2019 12:19:54,SMX1B,Tutoria 1r curs,,,,,,7,9,4,,,,,,,,,,,,,
4/11/2019 12:19:57,SMX1B,MP11 - Anglès tècnic,10,10,10,8,,,,,,,,,,,,,,,,,
4/11/2019 12:19:58,SMX1B,MP02 - Sistemes operatius monolloc,8,7,9,9,,,,,,,,,,,,,,,,,
4/11/2019 12:20:20,SMX1B,MP03 - Aplicacions ofimàtiques,10,4,7,10,,,,,,,,,,,,,,,,,
4/11/2019 12:20:21,SMX1B,MP03 - Aplicacions ofimàtiques,10,1,10,8,Aquesta assignatura m'agrada molt encara que la seva forma d'avaluar no m'agrada ja que si no aprovés l'examen tots els exercicis que hem fet no serveix per a res. ,,,,,,,,,,,,,,,,
4/11/2019 12:20:28,SMX1B,MP11 - Anglès tècnic,10,10,10,10,,,,,,,,,,,,,,,,,
4/11/2019 12:20:33,SMX1B,Tutoria 1r curs,,,,,,9,9,9,,,,,,,,,,,,,
4/11/2019 12:21:04,SMX1B,Tutoria 1r curs,,,,,,2,3,5,No fem tutoria,,,,,,,,,,,,
4/11/2019 12:21:13,SMX1B,El centre,,,,,,,,,,,,,,,8,7,6,5,9,7,
4/11/2019 12:21:11,SMX1B,El centre,,,,,,,,,,,,,,,8,7,8,8,8,8,
4/11/2019 12:21:19,SMX1B,Tutoria 1r curs,,,,,,1,1,1,No fem tutoria.,,,,,,,,,,,,
4/11/2019 12:21:22,SMX1B,El centre,,,,,,,,,,,,,,,8,7,6,4,10,9,
4/11/2019 12:21:31,SMX1B,MP09 -  Formació i orientació laboral,1,1,1,1,"Me parece una asignatura ridicula, que a la semana se te va a olvidar todo, si necesitas ayuda en tema de trabajo ya estan tus padres.",,,,,,,,,,,,,,,,
4/11/2019 12:21:34,SMX1B,El centre,,,,,,,,,,,,,,,9,6,7,7,6,7,
4/11/2019 12:21:43,SMX1B,Tutoria 1r curs,,,,,,10,5,5,,,,,,,,,,,,,
4/11/2019 12:21:50,SMX1B,El centre,,,,,,,,,,,,,,,10,10,6,6,8,10,
4/11/2019 12:21:53,SMX1B,El centre,,,,,,,,,,,,,,,9,9,9,6,6,9,
4/11/2019 12:22:15,SMX1B,El centre,,,,,,,,,,,,,,,8,8,8,6,8,9,
4/11/2019 12:22:32,SMX1B,El centre,,,,,,,,,,,,,,,9,8,8,8,7,9,
4/11/2019 12:22:41,SMX1B,MP09 -  Formació i orientació laboral,8,6,10,5,"que la teoria estigui acompanyada de practiques, no solament teoria i examen",,,,,,,,,,,,,,,,
4/11/2019 12:22:50,SMX1B,El centre,,,,,,,,,,,,,,,10,10,8,5,10,10,
4/11/2019 12:22:53,GA2,MP01 - Comunicació empresarial i atenció al client,8,8,8,8,,,,,,,,,,,,,,,,,
4/11/2019 12:23:04,SMX1B,MP05 - Xarxes locals,2,2,7,4,Massa canya i una evaluacio una mica desastrosa. ,,,,,,,,,,,,,,,,
